date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Feb 10, 2014",?,Norway,687,Molde FK ,180754,50 Th. €,Pal Erik Ulvestad,13/14,Norway,21101,Kristiansund BK 
"Jul 15, 2013",End of loan,Norway,632,Hönefoss ,180754,50 Th. €,Pal Erik Ulvestad,13/14,Norway,687,Molde FK 
"Apr 5, 2013",Loan,Norway,687,Molde FK ,180754,50 Th. €,Pal Erik Ulvestad,12/13,Norway,632,Hönefoss 
"Nov 30, 2012",End of loan,Norway,21101,Kristiansund BK ,180754,100 Th. €,Pal Erik Ulvestad,12/13,Norway,687,Molde FK 
"Apr 1, 2012",Loan,Norway,687,Molde FK ,180754,150 Th. €,Pal Erik Ulvestad,11/12,Norway,21101,Kristiansund BK 
"Feb 1, 2011",?,Norway,30114,SK Herd ,180754,-,Pal Erik Ulvestad,10/11,Norway,687,Molde FK 
"Jan 16, 2015",Free transfer,Norway,9987,Ullensaker/Kisa ,43539,100 Th. €,Morten Giaever,14/15,Norway,2555,Baerum SK 
"Jan 30, 2013",?,Norway,10217,Sarpsborg 08 ,43539,300 Th. €,Morten Giaever,12/13,Norway,9987,Ullensaker/Kisa 
"Jan 1, 2010",?,Norway,8442,Tromsdalen UIL ,43539,200 Th. €,Morten Giaever,09/10,Norway,10217,Sarpsborg 08 
"Jan 1, 2015",-,Sweden,8877,AFC United ,93205,125 Th. €,Haris Skenderovic,14/15,,515,Unattached 
"Aug 12, 2014",-,Sweden,515,Unattached ,93205,125 Th. €,Haris Skenderovic,14/15,,8877,AFC United 
"Jan 1, 2014",-,Sweden,7406,Syrianska FC ,93205,150 Th. €,Haris Skenderovic,13/14,,515,Unattached 
"Mar 1, 2012",?,Norway,1274,Stabaek IF ,93205,150 Th. €,Haris Skenderovic,11/12,Sweden,7406,Syrianska FC 
"Jan 1, 2011",200 Th. €,Sweden,7406,Syrianska FC ,93205,275 Th. €,Haris Skenderovic,10/11,Norway,1274,Stabaek IF 
"Jan 1, 2009",?,Sweden,7945,IK Sirius ,93205,75 Th. €,Haris Skenderovic,08/09,Sweden,7406,Syrianska FC 
"Jan 1, 2008",?,Tunisia,9890,US Monastir ,93205,-,Haris Skenderovic,07/08,Sweden,7945,IK Sirius 
"Jan 1, 2007",100 Th. €,Sweden,2283,Vasalunds IF ,93205,-,Haris Skenderovic,06/07,Tunisia,9890,US Monastir 
"Jan 1, 2002",100 Th. €,Bosnia-Herzegovina,9492,J. Bihac ,93205,-,Haris Skenderovic,01/02,Sweden,2283,Vasalunds IF 
"Dec 31, 2011",End of loan,Norway,687,Molde FK ,209431,-,Mamadou Gando Ba,11/12,Senegal,28578,Diambars 
"Aug 1, 2011",Loan,Senegal,28578,Diambars ,209431,-,Mamadou Gando Ba,11/12,Norway,687,Molde FK 
"Aug 1, 2014",Free transfer,Norway,6391,Porsanger IL ,209432,-,Sivert Beinset,14/15,Norway,36245,SK Traeff 
"Jan 1, 2014",Free transfer,Norway,35022,Molde FK II ,209432,-,Sivert Beinset,13/14,Norway,6391,Porsanger IL 
"Jan 1, 2013",-,Norway,16581,Molde FK U19 ,209432,-,Sivert Beinset,12/13,Norway,35022,Molde FK II 
"Jan 1, 2016",?,Norway,75,Unknown ,180761,-,Qendrim Lipoveci,15/16,,13261,Asker FH 
"Jan 1, 2015",?,Norway,48481,Rilindja IL ,180761,-,Qendrim Lipoveci,14/15,,75,Unknown 
"Aug 1, 2014",Free transfer,Norway,175,FK Lyn ,180761,-,Qendrim Lipoveci,14/15,Norway,48481,Rilindja IL 
"Jan 1, 2014",?,Norway,35030,Fram Larvik ,180761,-,Qendrim Lipoveci,13/14,Norway,175,FK Lyn 
"Jan 1, 2013",?,Norway,36224,FK Jerv ,180761,-,Qendrim Lipoveci,12/13,Norway,35030,Fram Larvik 
"Jan 1, 2012",?,Norway,6037,Pors Grenland ,180761,50 Th. €,Qendrim Lipoveci,11/12,Norway,36224,FK Jerv 
"Aug 1, 2011",?,Norway,35023,Odds BK II ,180761,-,Qendrim Lipoveci,11/12,Norway,6037,Pors Grenland 
"Jan 1, 2016",-,France,515,Unattached ,209434,50 Th. €,Abdou Karim Camara,15/16,,30611,Stade Montois 
"Jul 1, 2014",-,France,5773,AS Cherbourg ,209434,50 Th. €,Abdou Karim Camara,14/15,,515,Unattached 
"Aug 6, 2013",Free transfer,Norway,687,Molde FK ,209434,50 Th. €,Abdou Karim Camara,13/14,France,5773,AS Cherbourg 
"Sep 10, 2011",?,Senegal,28578,Diambars ,209434,-,Abdou Karim Camara,11/12,Norway,687,Molde FK 
"Jan 1, 2015",-,Norway,8442,Tromsdalen UIL ,180763,100 Th. â‚¬,Ludvig Rinde,14/15,,515,Unattached 
"Jan 1, 2012",Free transfer,Norway,1293,TromsÃ¶ ,180763,50 Th. â‚¬,Ludvig Rinde,11/12,Norway,8442,Tromsdalen UIL 
"Jun 1, 2011",-,Norway,14658,TromsÃ¸ IL U19 ,180763,-,Ludvig Rinde,10/11,Norway,1293,TromsÃ¶ 
"Jan 1, 2016",Free transfer,Norway,1057,Bryne FK ,128028,300 Th. €,Jon Helge Tveita,15/16,Norway,10217,Sarpsborg 08 
"Jan 1, 2014",?,Norway,239,Viking ,128028,300 Th. €,Jon Helge Tveita,13/14,Norway,1057,Bryne FK 
"Dec 31, 2013",End of loan,Norway,1057,Bryne FK ,128028,300 Th. €,Jon Helge Tveita,13/14,Norway,239,Viking 
