date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2012",,Free transfer,Serbia,4633.0,Novi Pazar ,39948,250 Th. €,Milos Djalac,12/13,Montenegro,11099.0,OFK Grbalj 
"Jul 1, 2010",,?,Montenegro,4639.0,Mornar Bar ,39948,200 Th. €,Milos Djalac,10/11,Serbia,4633.0,Novi Pazar 
"Jul 1, 2009",,?,Montenegro,1004.0,FK Zeta Golubovac ,39948,200 Th. €,Milos Djalac,09/10,Montenegro,4639.0,Mornar Bar 
"Jan 1, 2008",,?,Montenegro,11099.0,OFK Grbalj ,39948,-,Milos Djalac,07/08,Montenegro,1004.0,FK Zeta Golubovac 
"Jul 1, 2006",,?,Bosnia-Herzegovina,765.0,Celik Zenica ,39948,-,Milos Djalac,06/07,Montenegro,11099.0,OFK Grbalj 
"Jul 18, 2015",,Free transfer,Serbia,33328.0,Surdulica ,146962,300 Th. €,Marko Memedovic,15/16,Serbia,27005.0,Petrovac 
"Jan 1, 2015",,Free transfer,Sweden,1166.0,FBK Balkan ,146962,300 Th. €,Marko Memedovic,14/15,Serbia,33328.0,Surdulica 
"Jul 1, 2014",,Free transfer,Montenegro,4639.0,Mornar Bar ,146962,300 Th. €,Marko Memedovic,14/15,Sweden,1166.0,FBK Balkan 
"Jan 31, 2014",,?,Serbia,12135.0,FK Metalac ,146962,300 Th. €,Marko Memedovic,13/14,Montenegro,4639.0,Mornar Bar 
"Aug 15, 2013",,?,Serbia,11066.0,Sloboda Uzice ,146962,300 Th. €,Marko Memedovic,13/14,Serbia,12135.0,FK Metalac 
"Jul 1, 2011",,?,Serbia,18382.0,Sloga Kraljevo ,146962,-,Marko Memedovic,11/12,Serbia,11066.0,Sloboda Uzice 
"Aug 1, 2015",,Free transfer,Serbia,12132.0,Jagodina ,142254,150 Th. €,Aleksandar Varjacic,15/16,Serbia,3137.0,Backa Topola 
"Dec 31, 2014",,End of loan,Serbia,48563.0,Tabane ,142254,150 Th. €,Aleksandar Varjacic,14/15,Serbia,12132.0,Jagodina 
"Jul 2, 2014",,Loan,Serbia,12132.0,Jagodina ,142254,150 Th. €,Aleksandar Varjacic,14/15,Serbia,48563.0,Tabane 
"Jul 1, 2014",,?,Serbia,35536.0,Pob. Belosevac ,142254,150 Th. €,Aleksandar Varjacic,14/15,Serbia,12132.0,Jagodina 
"Jan 1, 2014",,?,Serbia,33328.0,Surdulica ,142254,150 Th. €,Aleksandar Varjacic,13/14,Serbia,35536.0,Pob. Belosevac 
"Jul 1, 2013",,?,Serbia,4645.0,Radnicki 1923 ,142254,150 Th. €,Aleksandar Varjacic,13/14,Serbia,33328.0,Surdulica 
"Dec 31, 2011",,End of loan,Serbia,35536.0,Pob. Belosevac ,142254,125 Th. €,Aleksandar Varjacic,11/12,Serbia,4645.0,Radnicki 1923 
"Jul 1, 2011",,Loan,Serbia,4645.0,Radnicki 1923 ,142254,125 Th. €,Aleksandar Varjacic,11/12,Serbia,35536.0,Pob. Belosevac 
"Jul 11, 2015",,Free transfer,Serbia,10319.0,FK Bezanija ,84502,200 Th. €,Dario Bozicic,15/16,Serbia,36922.0,Odzaci 
"Jan 1, 2015",,?,Serbia,9937.0,Donji Srem ,84502,200 Th. €,Dario Bozicic,14/15,Serbia,10319.0,FK Bezanija 
"Jul 1, 2014",,?,Serbia,10319.0,FK Bezanija ,84502,250 Th. €,Dario Bozicic,14/15,Serbia,9937.0,Donji Srem 
"Jul 1, 2013",,?,Serbia,902.0,Rad ,84502,250 Th. €,Dario Bozicic,13/14,Serbia,10319.0,FK Bezanija 
"Jun 30, 2013",,End of loan,Serbia,9060.0,BSK Borca ,84502,250 Th. €,Dario Bozicic,12/13,Serbia,902.0,Rad 
"Jan 1, 2013",,Loan,Serbia,902.0,Rad ,84502,150 Th. €,Dario Bozicic,12/13,Serbia,9060.0,BSK Borca 
"Dec 31, 2012",,End of loan,Serbia,2388.0,FK Novi Sad ,84502,150 Th. €,Dario Bozicic,12/13,Serbia,902.0,Rad 
"Aug 1, 2012",,Loan,Serbia,902.0,Rad ,84502,150 Th. €,Dario Bozicic,12/13,Serbia,2388.0,FK Novi Sad 
