date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Mar 26, 2015",,Free transfer,Norway,9028.0,Nybergsund ,35716,-,Freddy Borg,14/15,Sweden,5199.0,FC Höllviken 
"Aug 12, 2014",,Free transfer,Sweden,701.0,Trelleborgs FF ,35716,-,Freddy Borg,14/15,Norway,9028.0,Nybergsund 
"Mar 6, 2014",,Free transfer,Azerbaijan,13326.0,AZAL ,35716,200 Th. €,Freddy Borg,13/14,Sweden,701.0,Trelleborgs FF 
"Aug 2, 2013",,Free transfer,Germany,105.0,SV Darmstadt 98 ,35716,200 Th. €,Freddy Borg,13/14,Azerbaijan,13326.0,AZAL 
"Jan 24, 2013",,Free transfer,Germany,8.0,Alem. Aachen ,35716,250 Th. €,Freddy Borg,12/13,Germany,105.0,SV Darmstadt 98 
"Jul 1, 2012",,Free transfer,Germany,30.0,Hansa Rostock ,35716,400 Th. €,Freddy Borg,12/13,Germany,8.0,Alem. Aachen 
"Jan 22, 2012",,Free transfer,Sweden,1236.0,Östers IF ,35716,225 Th. €,Freddy Borg,11/12,Germany,30.0,Hansa Rostock 
"Jan 1, 2005",,?,Sweden,5199.0,FC Höllviken ,35716,-,Freddy Borg,04/05,Sweden,1236.0,Östers IF 
"Jul 14, 2015",,Free transfer,England,1032.0,Reading ,73093,250 Th. €,Jure Travner,15/16,Slovenia,710.0,NK Celje  
"Jan 22, 2015",,?,Azerbaijan,10693.0,FC Baku ,73093,250 Th. €,Jure Travner,14/15,England,1032.0,Reading 
"Jul 25, 2013",,Free transfer,Slovenia,4059.0,Mura 05 ,73093,250 Th. €,Jure Travner,13/14,Azerbaijan,10693.0,FC Baku 
"Jan 1, 2012",,Free transfer,Bulgaria,31614.0,Ludogorets ,73093,300 Th. €,Jure Travner,11/12,Slovenia,4059.0,Mura 05 
"Aug 1, 2011",,Free transfer,Scotland,465.0,St. Mirren FC ,73093,300 Th. €,Jure Travner,11/12,Bulgaria,31614.0,Ludogorets 
"Jan 1, 2011",,Free transfer,England,1010.0,Watford ,73093,250 Th. €,Jure Travner,10/11,Scotland,465.0,St. Mirren FC 
"Dec 1, 2010",,End of loan,Scotland,465.0,St. Mirren FC ,73093,250 Th. €,Jure Travner,10/11,England,1010.0,Watford 
"Jul 1, 2010",,Loan,England,1010.0,Watford ,73093,250 Th. €,Jure Travner,10/11,Scotland,465.0,St. Mirren FC 
"Jul 1, 2009",,70 Th. €,Slovenia,710.0,NK Celje  ,73093,250 Th. €,Jure Travner,09/10,England,1010.0,Watford 
"Jul 1, 2004",,?,Slovenia,3566.0,NK Smartno 1928 ,73093,-,Jure Travner,04/05,Slovenia,710.0,NK Celje  
"Jul 1, 2016",,-,Azerbaijan,8956.0,Inter Baku ,115078,250 Th. €,Lasha Kasradze,16/17,,515.0,Unattached 
"Jul 1, 2015",,?,Azerbaijan,13326.0,AZAL ,115078,125 Th. €,Lasha Kasradze,15/16,Azerbaijan,8956.0,Inter Baku 
"Jan 24, 2014",,?,Georgia,751.0,WIT Georgia ,115078,125 Th. €,Lasha Kasradze,13/14,Azerbaijan,13326.0,AZAL 
"Jan 1, 2010",,-,Georgia,31868.0,WIT Georgia II ,115078,25 Th. €,Lasha Kasradze,09/10,Georgia,751.0,WIT Georgia 
,,,,,,305427,,,,,,
"Jun 30, 2014",,End of loan,Azerbaijan,8956.0,Inter Baku ,21128,300 Th. €,Ivo Taborsky,13/14,Czech Republic,814.0,FK Teplice 
"Feb 2, 2014",,Loan,Czech Republic,814.0,FK Teplice ,21128,300 Th. €,Ivo Taborsky,13/14,Azerbaijan,8956.0,Inter Baku 
"Jul 23, 2013",,Free transfer,Czech Republic,5546.0,Mladá Boleslav ,21128,300 Th. €,Ivo Taborsky,13/14,Czech Republic,814.0,FK Teplice 
"Jun 30, 2013",,End of loan,Czech Republic,1321.0,C. Budejovice ,21128,300 Th. €,Ivo Taborsky,12/13,Czech Republic,5546.0,Mladá Boleslav 
"Sep 21, 2012",,Loan,Czech Republic,5546.0,Mladá Boleslav ,21128,400 Th. €,Ivo Taborsky,12/13,Czech Republic,1321.0,C. Budejovice 
"Dec 1, 2011",,Loan,Czech Republic,5546.0,Mladá Boleslav ,21128,600 Th. €,Ivo Taborsky,11/12,Slovakia,540.0,Slo. Bratislava 
"Dec 31, 2011",,End of loan,Slovakia,540.0,Slo. Bratislava ,21128,600 Th. €,Ivo Taborsky,11/12,Czech Republic,5546.0,Mladá Boleslav 
"Jul 1, 2007",,?,Czech Republic,1321.0,C. Budejovice ,21128,200 Th. €,Ivo Taborsky,07/08,Czech Republic,5546.0,Mladá Boleslav 
"Jul 1, 2005",,Free transfer,Czech Republic,62.0,Slavia Prag ,21128,-,Ivo Taborsky,05/06,Czech Republic,1321.0,C. Budejovice 
"Dec 31, 2004",,End of loan,Czech Republic,2598.0,1.FK Pribram ,21128,-,Ivo Taborsky,04/05,Czech Republic,62.0,Slavia Prag 
"Jul 1, 2004",,Loan,Czech Republic,62.0,Slavia Prag ,21128,-,Ivo Taborsky,04/05,Czech Republic,2598.0,1.FK Pribram 
"Jan 1, 2004",,?,Czech Republic,715.0,Bohemians 1905 ,21128,-,Ivo Taborsky,03/04,Czech Republic,62.0,Slavia Prag 
"Jul 1, 2002",,?,Czech Republic,62.0,Slavia Prag ,21128,-,Ivo Taborsky,02/03,Czech Republic,715.0,Bohemians 1905 
"May 5, 2016",,-,Brazil,3973.0,Brasiliense FC ,152330,50 Th. €,Thiago Miracema,15/16,,515.0,Unattached 
"Jan 12, 2016",,Free transfer,Brazil,7014.0,SE Gama ,152330,50 Th. €,Thiago Miracema,15/16,Brazil,3973.0,Brasiliense FC 
"Jan 1, 2015",,Free transfer,Brazil,16441.0,Icasa ,152330,50 Th. €,Thiago Miracema,14/15,Brazil,7014.0,SE Gama 
"Aug 1, 2014",,Free transfer,Azerbaijan,33315.0,Ravan Baku ,152330,50 Th. €,Thiago Miracema,14/15,Brazil,16441.0,Icasa 
"Jan 12, 2014",,?,Brazil,8793.0,Bragantino ,152330,-,Thiago Miracema,13/14,Azerbaijan,33315.0,Ravan Baku 
"Aug 1, 2013",,Free transfer,Brazil,3319.0,Sampaio Corrêa ,152330,250 Th. €,Thiago Miracema,13/14,Brazil,8793.0,Bragantino 
"Jun 30, 2013",,End of loan,Bulgaria,24078.0,PFC Montana ,152330,250 Th. €,Thiago Miracema,12/13,Brazil,3319.0,Sampaio Corrêa 
"Jan 31, 2013",,Loan,Brazil,3319.0,Sampaio Corrêa ,152330,250 Th. €,Thiago Miracema,12/13,Bulgaria,24078.0,PFC Montana 
