date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jan 1, 2011",Loan,Scotland,371,Celtic ,4624,"1,75 Mill. €",Jos Hooiveld,10/11,Denmark,190,FC Copenhagen 
"Jan 1, 2010","2,20 Mill. €",Sweden,272,AIK Solna ,4624,"1,25 Mill. €",Jos Hooiveld,09/10,Scotland,371,Celtic 
"Jan 1, 2009",Free transfer,Finland,8042,FC Inter ,4624,750 Th. €,Jos Hooiveld,08/09,Sweden,272,AIK Solna 
"Jan 1, 2007",Free transfer,Austria,2394,SV Kapfenberg ,4624,200 Th. €,Jos Hooiveld,06/07,Finland,8042,FC Inter 
"Aug 1, 2006",Free transfer,Netherlands,306,SC Heerenveen ,4624,200 Th. €,Jos Hooiveld,06/07,Austria,2394,SV Kapfenberg 
"Jun 30, 2006",End of loan,Netherlands,1269,FC Zwolle ,4624,200 Th. €,Jos Hooiveld,05/06,Netherlands,306,SC Heerenveen 
"Jan 1, 2005",Loan,Netherlands,306,SC Heerenveen ,4624,100 Th. €,Jos Hooiveld,04/05,Netherlands,1269,FC Zwolle 
"Jul 1, 2001",-,Netherlands,4779,Heerenveen U19 ,4624,-,Jos Hooiveld,01/02,Netherlands,306,SC Heerenveen 
"Jan 22, 2015",Free transfer,Sweden,1118,Örgryte ,45585,-,Robin Kacaniklic,14/15,Sweden,39591,Eskilsminne IF 
"Mar 11, 2014",Free transfer,Sweden,17930,Kristianstads ,45585,-,Robin Kacaniklic,13/14,Sweden,1118,Örgryte 
"Mar 29, 2013",-,Sweden,515,Unattached ,45585,50 Th. €,Robin Kacaniklic,12/13,,17930,Kristianstads 
"Jul 1, 2012",-,Serbia,4646,Teleoptik Zemun ,45585,50 Th. €,Robin Kacaniklic,12/13,,515,Unattached 
"Jan 1, 2012",-,Serbia,515,Unattached ,45585,50 Th. €,Robin Kacaniklic,11/12,,4646,Teleoptik Zemun 
"Jul 1, 2011",-,Denmark,2778,Nordsjaelland ,45585,50 Th. €,Robin Kacaniklic,11/12,,515,Unattached 
"Apr 1, 2011",Free transfer,Norway,8656,Brumunddal Fotball ,45585,25 Th. €,Robin Kacaniklic,10/11,Denmark,2778,Nordsjaelland 
"Jan 1, 2010",Free transfer,Sweden,2719,Mjällby AIF ,45585,25 Th. €,Robin Kacaniklic,09/10,Norway,8656,Brumunddal Fotball 
"Jul 1, 2008",-,Sweden,515,Unattached ,45585,125 Th. €,Robin Kacaniklic,08/09,,2719,Mjällby AIF 
"Jan 1, 2008",-,Sweden,699,Helsingborgs IF ,45585,125 Th. €,Robin Kacaniklic,07/08,,515,Unattached 
"Jan 1, 2007",-,Sweden,8659,Helsingborg U19 ,45585,-,Robin Kacaniklic,06/07,Sweden,699,Helsingborgs IF 
"Aug 1, 2010",Free transfer,Denmark,362,Akademisk BK ,23582,250 Th. €,Mathias Tauber,10/11,Denmark,369,Lyngby BK 
"Jul 1, 2007",Free transfer,Denmark,5091,Naestved BK ,23582,-,Mathias Tauber,07/08,Denmark,362,Akademisk BK 
"Jul 1, 2006",Free transfer,Denmark,5870,Ölstykke FC ,23582,-,Mathias Tauber,06/07,Denmark,5091,Naestved BK 
"Jul 1, 2004",-,Denmark,15639,Ölstykke FC U19 ,23582,-,Mathias Tauber,04/05,Denmark,5870,Ölstykke FC 
"Jul 1, 2016",Free transfer,Denmark,5817,SönderjyskE ,182305,350 Th. €,Sören Mussmann,16/17,,515,Unattached 
"Jul 1, 2011",-,Denmark,10445,SönderjyskE U19 ,182305,-,Sören Mussmann,11/12,Denmark,5817,SönderjyskE 
"Jan 7, 2014",Free transfer,Armenia,14344,Ulisses ,166435,125 Th. €,George Odhiambo,13/14,Kenya,12641,Gor Mahia FC 
"Aug 2, 2013",Free transfer,Armenia,4807,Shirak Gyumri ,166435,150 Th. €,George Odhiambo,13/14,Armenia,14344,Ulisses 
"Feb 28, 2013",Free transfer,Kenya,30413,Nairobi City Stars ,166435,50 Th. €,George Odhiambo,12/13,Armenia,4807,Shirak Gyumri 
"Jan 1, 2013",?,Tanzania,28970,Azam FC ,166435,50 Th. €,George Odhiambo,12/13,Kenya,30413,Nairobi City Stars 
"May 7, 2012",Free transfer,Finland,6251,KuPS ,166435,50 Th. €,George Odhiambo,11/12,Tanzania,28970,Azam FC 
"Jan 1, 2012",?,Denmark,5724,Randers FC ,166435,50 Th. €,George Odhiambo,11/12,Finland,6251,KuPS 
"Jan 1, 2011",15 Th. €,Kenya,12641,Gor Mahia FC ,166435,-,George Odhiambo,10/11,Denmark,5724,Randers FC 
"Jul 1, 2013",Free transfer,Denmark,206,Bröndby IF ,39467,500 Th. €,Clarence Goodson,13/14,United States,218,Quakes 
"Jan 1, 2011",Free transfer,Norway,267,Start ,39467,"1,50 Mill. €",Clarence Goodson,10/11,Denmark,206,Bröndby IF 
"Jan 1, 2008",Free transfer,United States,8816,FC Dallas	 ,39467,200 Th. €,Clarence Goodson,07/08,Norway,267,Start 
"Jan 1, 2004",Free transfer,United States,516,M. Terrapins ,39467,-,Clarence Goodson,03/04,United States,8816,Dallas Burn 
"Jan 1, 2001",Free transfer,United States,9726,Boulder Rapids ,39467,-,Clarence Goodson,00/01,United States,516,M. Terrapins 
"Jan 30, 2014",Free transfer,Denmark,2778,Nordsjaelland ,103981,50 Th. €,Jannich Storch,13/14,Denmark,362,Akademisk BK 
"Jan 1, 2013",-,Denmark,14355,Nordsjaell. U19 ,103981,50 Th. €,Jannich Storch,12/13,Denmark,2778,Nordsjaelland 
"Jul 1, 2014",Free transfer,Denmark,5781,Skive IK ,187956,-,Sebastien Moneron,14/15,,75,Unknown 
"Jan 1, 2014",Free transfer,Denmark,5874,Brabrand IF ,187956,-,Sebastien Moneron,13/14,Denmark,5781,Skive IK 
"Jan 1, 2013",Free transfer,Denmark,13208,Kjellerup IF ,187956,50 Th. €,Sebastien Moneron,12/13,Denmark,5874,Brabrand IF 
"Jul 1, 2012",Free transfer,Denmark,1177,Silkeborg IF ,187956,75 Th. €,Sebastien Moneron,12/13,Denmark,13208,Kjellerup IF 
"Jul 1, 2011",-,Denmark,15642,Silkeborg IF U19 ,187956,-,Sebastien Moneron,11/12,Denmark,1177,Silkeborg IF 
"Jan 25, 2016",?,Denmark,3426,Esbjerg fB ,97343,300 Th. €,Mikkel Vestergaard,15/16,Denmark,1063,Viborg FF 
"Jan 1, 2011",-,Denmark,14349,Esbjerg fB U19 ,97343,-,Mikkel Vestergaard,10/11,Denmark,3426,Esbjerg fB 
"Feb 1, 2016",?,Denmark,1177,Silkeborg IF ,182284,150 Th. €,Jeppe Illum,15/16,Denmark,5091,Naestved BK 
"Jan 1, 2011",-,Denmark,15642,Silkeborg IF U19 ,182284,-,Jeppe Illum,10/11,Denmark,1177,Silkeborg IF 
"Jan 1, 2016",-,Denmark,5817,SönderjyskE ,31821,50 Th. €,Ayoub Sörensen,15/16,,515,Unattached 
"Jul 19, 2013",Free transfer,Denmark,369,Lyngby BK ,31821,150 Th. €,Ayoub Sörensen,13/14,Denmark,5817,SönderjyskE 
"Jan 31, 2013",-,Denmark,515,Unattached ,31821,150 Th. €,Ayoub Sörensen,12/13,,369,Lyngby BK 
