date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Aug 27, 2004",?,Turkey,11675,Beylerbeyi ,8707,-,Ilker Erbay,04/05,Turkey,3216,Mersin IY 
"Feb 6, 2004",?,Turkey,141,Galatasaray ,8707,-,Ilker Erbay,03/04,Turkey,11675,Beylerbeyi 
"Dec 31, 2003",End of loan,Turkey,2292,Elazigspor  ,8707,-,Ilker Erbay,03/04,Turkey,141,Galatasaray 
"Aug 7, 2003",Loan,Turkey,141,Galatasaray ,8707,-,Ilker Erbay,03/04,Turkey,2292,Elazigspor  
"Nov 22, 2002",-,Turkey,11502,Galatasaray II ,8707,-,Ilker Erbay,02/03,Turkey,141,Galatasaray 
"Jul 1, 2001",-,Turkey,43428,Galatasaray Yth ,8707,-,Ilker Erbay,01/02,Turkey,11502,Galatasaray II 
"Jun 28, 2013",?,Turkey,12399,Tarsus IY ,7172,75 Th. €,Sertac Sahin,12/13,,515,Unattached 
"Aug 17, 2012",Free transfer,Turkey,5743,Turanspor ,7172,75 Th. €,Sertac Sahin,12/13,Turkey,12399,Tarsus IY 
"Aug 19, 2011",?,Turkey,3216,Mersin IY ,7172,100 Th. €,Sertac Sahin,11/12,Turkey,5743,Turanspor 
"Aug 17, 2006",Free transfer,Turkey,3209,Pendikspor  ,7172,350 Th. €,Sertac Sahin,07/08,Turkey,3216,Mersin IY 
"Sep 1, 2005",Free transfer,Turkey,3202,Bakirköyspor ,7172,350 Th. €,Sertac Sahin,05/06,Turkey,3209,Pendikspor  
"Aug 18, 2004",Free transfer,Turkey,924,Istanbulspor ,7172,-,Sertac Sahin,04/05,Turkey,3202,Bakirköyspor 
"May 31, 2004",End of loan,Turkey,3202,Bakirköyspor ,7172,-,Sertac Sahin,03/04,Turkey,924,Istanbulspor 
"Aug 27, 2003",Loan,Turkey,924,Istanbulspor ,7172,-,Sertac Sahin,03/04,Turkey,3202,Bakirköyspor 
"Aug 1, 2002",?,Turkey,7775,Hatayspor ,7172,-,Sertac Sahin,02/03,Turkey,924,Istanbulspor 
"Sep 21, 2000",?,Turkey,75,Unknown ,7172,-,Sertac Sahin,00/01,,7775,Hatayspor 
"Jan 10, 2014",-,Turkey,2323,Orduspor ,7175,-,Faruk Bayar,13/14,,123,End of career 
"Jul 17, 2013",Free transfer,Turkey,515,Unattached ,7175,125 Th. €,Faruk Bayar,13/14,,2323,Orduspor 
"Jan 7, 2013",-,Turkey,23667,Tavsanli ,7175,125 Th. €,Faruk Bayar,12/13,,515,Unattached 
"Jan 18, 2012",Free transfer,Turkey,515,Unattached ,7175,300 Th. €,Faruk Bayar,11/12,,23667,Tavsanli 
"Jul 1, 2011",Free transfer,Turkey,3216,Mersin IY ,7175,500 Th. €,Faruk Bayar,11/12,,515,Unattached 
"Feb 1, 2011",Free transfer,Turkey,2381,Sivasspor ,7175,650 Th. €,Faruk Bayar,10/11,Turkey,3216,Mersin IY 
"Oct 22, 2009",?,Turkey,2944,Ankaraspor ,7175,700 Th. €,Faruk Bayar,09/10,Turkey,2381,Sivasspor 
"Aug 31, 2009",?,Turkey,2381,Sivasspor ,7175,700 Th. €,Faruk Bayar,09/10,Turkey,2944,Ankaraspor 
"Jul 16, 2008",?,Turkey,10484,Kasimpasa ,7175,"1,00 Mill. €",Faruk Bayar,08/09,Turkey,2381,Sivasspor 
"Sep 3, 2007",?,Turkey,524,Gaziantepspor ,7175,"2,20 Mill. €",Faruk Bayar,07/08,Turkey,10484,Kasimpasa 
"Aug 1, 2005",?,Turkey,924,Istanbulspor ,7175,"2,00 Mill. €",Faruk Bayar,05/06,Turkey,524,Gaziantepspor 
"Aug 1, 2002",Free transfer,Turkey,825,Eskisehirspor ,7175,-,Faruk Bayar,02/03,Turkey,924,Istanbulspor 
"Aug 1, 1999",-,Turkey,14936,Eskisehir II ,7175,-,Faruk Bayar,99/00,Turkey,825,Eskisehirspor 
"Jan 1, 2012",-,Turkey,7160,Eyüpspor  ,91144,250 Th. €,Kerem Sarihan,11/12,,515,Unattached 
"Jan 1, 2011",?,Turkey,845,Diyarbakirspor ,91144,250 Th. €,Kerem Sarihan,10/11,Turkey,7160,Eyüpspor  
"Aug 1, 2010",?,Turkey,2330,Karsiyaka ,91144,225 Th. €,Kerem Sarihan,10/11,Turkey,845,Diyarbakirspor 
"Sep 1, 2009",?,Turkey,6,Adanaspor ,91144,300 Th. €,Kerem Sarihan,09/10,Turkey,2330,Karsiyaka 
"Aug 1, 2007",?,Turkey,740,Yimpas Yozgat ,91144,-,Kerem Sarihan,07/08,Turkey,6,Adanaspor 
"Jul 1, 2008",-,,75,Unknown ,7179,50 Th. €,Ali Ravci,08/09,,123,End of career 
"Aug 30, 2007",-,,515,Unattached ,7179,50 Th. €,Ali Ravci,07/08,,75,Unknown 
"Jul 1, 2006",-,Turkey,45132,Zonguldakspor ,7179,50 Th. €,Ali Ravci,06/07,,515,Unattached 
"Aug 25, 2005",?,Turkey,740,Yozgatspor ,7179,50 Th. €,Ali Ravci,05/06,Turkey,45132,Zonguldakspor 
"Sep 1, 2004",?,Turkey,1291,Siirtspor ,7179,-,Ali Ravci,04/05,Turkey,740,Yimpas Yozgat 
"Jan 23, 2004",?,Turkey,3216,Mersin IY ,7179,-,Ali Ravci,03/04,Turkey,1291,Siirtspor 
"Aug 8, 2003",?,Turkey,1264,Malatyaspor ,7179,-,Ali Ravci,03/04,Turkey,3216,Mersin IY 
"Jul 1, 2002",?,Turkey,3205,Erciyesspor ,7179,-,Ali Ravci,02/03,Turkey,1264,Malatyaspor 
"Nov 8, 2000",Free transfer,Turkey,40181,Vanspor ,7179,-,Ali Ravci,00/01,Turkey,3205,H. Erciyesspor 
"Sep 5, 2000",Free transfer,Turkey,2463,Sakaryaspor ,7179,-,Ali Ravci,00/01,Turkey,40181,Vanspor 
"Aug 1, 2000",?,Turkey,40181,Vanspor ,7179,-,Ali Ravci,00/01,Turkey,2463,Sakaryaspor 
"Jul 8, 1996",?,Turkey,524,Gaziantepspor ,7179,-,Ali Ravci,96/97,Turkey,40181,Vanspor 
"Jun 30, 1996",End of loan,Turkey,45132,Zonguldakspor ,7179,-,Ali Ravci,95/96,Turkey,524,Gaziantepspor 
"Nov 10, 1995",Loan,Turkey,524,Gaziantepspor ,7179,-,Ali Ravci,95/96,Turkey,45132,Zonguldakspor 
"Nov 1, 1994",?,Turkey,518,Sariyer ,7179,-,Ali Ravci,94/95,Turkey,524,Gaziantepspor 
"Aug 17, 1992",?,Turkey,20698,Balikesirspor ,7179,-,Ali Ravci,92/93,Turkey,518,Sariyer 
"Jul 17, 1991",?,Turkey,1264,Malatyaspor ,7179,-,Ali Ravci,91/92,Turkey,20698,Balikesirspor 
"Nov 18, 2013",-,Turkey,7160,Eyüpspor  ,33965,-,Mustafa Cicek,13/14,,123,End of career 
"Jan 1, 2011",?,Turkey,845,Diyarbakirspor ,33965,200 Th. €,Mustafa Cicek,10/11,Turkey,7160,Eyüpspor  
"Aug 1, 2010",?,Turkey,126,Rizespor ,33965,250 Th. €,Mustafa Cicek,10/11,Turkey,845,Diyarbakirspor 
"Feb 1, 2008",?,Turkey,820,Genclerbirligi ,33965,500 Th. €,Mustafa Cicek,07/08,Turkey,126,Rizespor 
"Jul 1, 2007",?,Turkey,152,Samsunspor ,33965,150 Th. €,Mustafa Cicek,07/08,Turkey,820,Genclerbirligi 
"Jul 1, 2002",Free transfer,Turkey,1204,Kartalspor ,33965,-,Mustafa Cicek,02/03,Turkey,152,Samsunspor 
"Jan 1, 2015",-,Georgia,19090,Tskhinvali ,107536,-,Revaz Kemoklidze,14/15,,123,End of career 
"Aug 15, 2014",?,Georgia,10531,Sioni Bolnisi ,107536,25 Th. €,Revaz Kemoklidze,14/15,Georgia,19090,Tskhinvali 
"Jan 1, 2012",-,Georgia,515,Unattached ,107536,50 Th. €,Revaz Kemoklidze,11/12,,10531,Sioni Bolnisi 
"Aug 1, 2011",-,Georgia,253,Torpedo Kutaisi ,107536,75 Th. €,Revaz Kemoklidze,11/12,,515,Unattached 
"Jul 1, 2011",Free transfer,Georgia,5155,Metalurgi R. ,107536,75 Th. €,Revaz Kemoklidze,11/12,Georgia,253,Torpedo Kutaisi 
"Jul 1, 2010",?,Georgia,10531,Sioni Bolnisi ,107536,-,Revaz Kemoklidze,10/11,Georgia,5155,Metalurgi R. 
"Jul 1, 2008",?,Georgia,19090,Tskhinvali ,107536,-,Revaz Kemoklidze,08/09,Georgia,10531,Sioni Bolnisi 
"Aug 1, 2007",Free transfer,Georgia,11435,Chikhura ,107536,-,Revaz Kemoklidze,07/08,Georgia,19090,Tskhinvali 
"Jul 1, 2006",Free transfer,Georgia,663,Dinamo Tbilisi ,107536,-,Revaz Kemoklidze,06/07,Georgia,11435,Chikhura 
"Jul 1, 2005",?,Georgia,13011,FC Tbilisi ,107536,-,Revaz Kemoklidze,05/06,Georgia,663,Dinamo Tbilisi 
"Jan 1, 2004",Free transfer,Georgia,6365,Lokomotivi ,107536,-,Revaz Kemoklidze,03/04,Georgia,13011,FC Tbilisi 
"Oct 2, 2003",?,Turkey,120,Kocaelispor ,107536,-,Revaz Kemoklidze,03/04,Georgia,6365,Lokomotivi 
"Jan 29, 2003",?,Georgia,253,Torpedo Kutaisi ,107536,-,Revaz Kemoklidze,02/03,Turkey,120,Kocaelispor 
"Jan 1, 2001",?,Georgia,663,Dinamo Tbilisi ,107536,-,Revaz Kemoklidze,00/01,Georgia,253,Torpedo Kutaisi 
"Feb 1, 2000",Free transfer,Georgia,13011,FC Tbilisi ,107536,-,Revaz Kemoklidze,99/00,Georgia,663,Dinamo Tbilisi 
