date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Aug 1, 2008",Loan,Serbia,669,FK Partizan ,60289,-,Rajko Brezancic,08/09,Serbia,10319,FK Bezanija 
"Jul 1, 2008",-,Serbia,12373,FK Partizan U19 ,60289,-,Rajko Brezancic,08/09,Serbia,669,FK Partizan 
"Aug 14, 2015",Free transfer,Scotland,465,St. Mirren FC ,64511,300 Th. €,Jeroen Tesselaar,15/16,Netherlands,642,De Graafschap 
"Jul 26, 2014",Free transfer,Scotland,2553,Kilmarnock FC ,64511,350 Th. €,Jeroen Tesselaar,14/15,Scotland,465,St. Mirren FC 
"Jul 1, 2012",Free transfer,Scotland,465,St. Mirren FC ,64511,150 Th. €,Jeroen Tesselaar,12/13,Scotland,2553,Kilmarnock FC 
"Jul 1, 2011",Free transfer,Netherlands,11368,AZ Alkmaar U21 ,64511,150 Th. €,Jeroen Tesselaar,11/12,Scotland,465,St. Mirren FC 
"Jun 30, 2011",End of loan,Netherlands,1434,Telstar ,64511,150 Th. €,Jeroen Tesselaar,10/11,Netherlands,11368,AZ Alkmaar U21 
"Jul 1, 2009",Loan,Netherlands,11368,AZ Alkmaar U21 ,64511,50 Th. €,Jeroen Tesselaar,09/10,Netherlands,1434,Telstar 
"Jul 1, 2008",-,Netherlands,7460,AZ Alkmaar U19 ,64511,-,Jeroen Tesselaar,08/09,Netherlands,11368,AZ Alkmaar U21 
"Jul 1, 2006",-,Netherlands,51646,AZ U17 ,64511,-,Jeroen Tesselaar,06/07,Netherlands,7460,AZ Alkmaar U19 
"Jul 1, 2013",Free transfer,Netherlands,1435,Go Ahead Eagles ,75219,75 Th. €,Jasper Heusinkveld,13/14,Netherlands,642,De Graafschap 
"Jul 1, 2008",Free transfer,Netherlands,17668,De Graafs. U21 ,75219,-,Jasper Heusinkveld,08/09,Netherlands,1435,Go Ahead Eagles 
"Jul 1, 2016",Free transfer,Denmark,206,Bröndby IF ,78818,800 Th. €,Dario Dumic,16/17,Netherlands,467,NEC Nijmegen 
"Jun 30, 2016",End of loan,Netherlands,467,NEC Nijmegen ,78818,800 Th. €,Dario Dumic,15/16,Denmark,206,Bröndby IF 
"Jan 19, 2016",Loan,Denmark,206,Bröndby IF ,78818,800 Th. €,Dario Dumic,15/16,Netherlands,467,NEC Nijmegen 
"Jul 1, 2013",-,Denmark,10875,BIF Youth ,78818,400 Th. €,Dario Dumic,13/14,Denmark,206,Bröndby IF 
"Jul 1, 2011",-,Denmark,8815,Bröndby IF U19 ,78818,100 Th. €,Dario Dumic,11/12,Denmark,10875,BIF Youth 
"Jan 1, 2010",Free transfer,England,1123,Norwich ,78818,50 Th. €,Dario Dumic,09/10,Denmark,8815,Bröndby IF U19 
"Jul 1, 2009",-,England,6898,Norwich U18 ,78818,-,Dario Dumic,09/10,England,1123,Norwich 
"Jul 1, 2008",?,Denmark,15636,Hvidovre IF U19 ,78818,-,Dario Dumic,08/09,England,6898,Norwich U18 
"Jul 14, 2015",Free transfer,Scotland,2999,Hamilton Acad. ,88212,400 Th. €,Nigel Hasselbaink,15/16,Netherlands,798,SBV Excelsior 
"Feb 6, 2015",Free transfer,Greece,2079,PAE Veria ,88212,400 Th. €,Nigel Hasselbaink,14/15,Scotland,2999,Hamilton Acad. 
"Jul 31, 2014",Free transfer,Scotland,2578,St. Johnstone ,88212,400 Th. €,Nigel Hasselbaink,14/15,Greece,2079,PAE Veria 
"Jul 1, 2012",Free transfer,Scotland,465,St. Mirren FC ,88212,350 Th. €,Nigel Hasselbaink,12/13,Scotland,2578,St. Johnstone 
"Jul 1, 2011",Free transfer,Scotland,2999,Hamilton Acad. ,88212,250 Th. €,Nigel Hasselbaink,11/12,Scotland,465,St. Mirren FC 
"Dec 1, 2010",Free transfer,Netherlands,9715,PSV U21 ,88212,100 Th. €,Nigel Hasselbaink,10/11,Scotland,2999,Hamilton Acad. 
"Jun 30, 2010",End of loan,Netherlands,1435,Go Ahead Eagles ,88212,100 Th. €,Nigel Hasselbaink,09/10,Netherlands,9715,PSV U21 
"Jan 1, 2010",Loan,Netherlands,9715,PSV U21 ,88212,-,Nigel Hasselbaink,09/10,Netherlands,1435,Go Ahead Eagles 
"Jul 1, 2009",-,Netherlands,4575,PSV U19 ,88212,-,Nigel Hasselbaink,09/10,Netherlands,9715,PSV U21 
"Jul 1, 2007",?,Netherlands,51645,Ajax U17 ,88212,-,Nigel Hasselbaink,07/08,Netherlands,4575,PSV U19 
"Aug 14, 2015",450 Th. €,Denmark,173,Odense BK ,95759,500 Th. €,Kasper Larsen,15/16,Netherlands,202,FC Groningen 
"Jun 30, 2015",End of loan,Kazakhstan,22220,FC Astana ,95759,500 Th. €,Kasper Larsen,14/15,Denmark,173,Odense BK 
"Feb 3, 2015",Loan,Denmark,173,Odense BK ,95759,500 Th. €,Kasper Larsen,14/15,Kazakhstan,22220,FC Astana 
"Jan 1, 2012",-,Denmark,14364,Odense BK U19 ,95759,-,Kasper Larsen,11/12,Denmark,173,Odense BK 
"Jan 21, 2016",Free transfer,Norway,5619,Aalesunds FK ,96043,600 Th. â‚¬,Mikael Dyrestam,15/16,Netherlands,467,NEC Nijmegen 
"Mar 25, 2014",Free transfer,Sweden,801,IFK GÃ¶teborg ,96043,"1,00 Mill. â‚¬",Mikael Dyrestam,13/14,Norway,5619,Aalesunds FK 
"Jul 1, 2008",-,Sweden,8867,IFK U19 ,96043,-,Mikael Dyrestam,08/09,Sweden,801,IFK GÃ¶teborg 
"Jul 1, 2016",Free transfer,Netherlands,317,FC Twente ,96778,800 Th. €,Georgios Katsikas,16/17,,75,Unknown 
"Jul 2, 2015",Free transfer,Greece,1091,PAOK Saloniki ,96778,800 Th. €,Georgios Katsikas,15/16,Netherlands,317,FC Twente 
"Oct 14, 2011",Free transfer,Greece,47,Iraklis ,96778,500 Th. €,Georgios Katsikas,11/12,Greece,1091,PAOK Saloniki 
"Jun 30, 2009",End of loan,Greece,4602,Olymp. Volos ,96778,400 Th. €,Georgios Katsikas,08/09,Greece,47,Iraklis 
"Jul 1, 2008",Loan,Greece,47,Iraklis ,96778,-,Georgios Katsikas,08/09,Greece,4602,Olymp. Volos 
"Jan 1, 2008",-,Greece,14782,Iraklis U20 ,96778,-,Georgios Katsikas,07/08,Greece,47,Iraklis 
"Jul 1, 2014",Free transfer,Belgium,30857,Anderlecht Res. ,110755,50 Th. €,Karim Tarfi,14/15,Netherlands,642,De Graafschap 
"Jun 30, 2013",End of loan,Netherlands,642,De Graafschap ,110755,50 Th. €,Karim Tarfi,12/13,Belgium,30857,Anderlecht Res. 
"Jul 1, 2012",Loan,Belgium,30857,Anderlecht Res. ,110755,-,Karim Tarfi,12/13,Netherlands,642,De Graafschap 
"Jul 1, 2011",-,Belgium,3038,RSC Anderlecht U19 ,110755,-,Karim Tarfi,11/12,Belgium,30857,Anderlecht Res. 
"Jan 1, 2016",750 Th. €,Japan,6631,FC Tokyo ,110911,"1,50 Mill. €",Kosuke Ota,15/16,Netherlands,499,Vitesse 
"Jan 16, 2012",?,Japan,1062,Shimizu S-Pulse ,110911,900 Th. €,Kosuke Ota,11/12,Japan,6631,FC Tokyo 
"Jan 1, 2009",?,Japan,943,Yokohama FC ,110911,-,Kosuke Ota,08/09,Japan,1062,Shimizu S-Pulse 
"Jan 1, 2006",Free transfer,Japan,75,Unknown ,110911,-,Kosuke Ota,05/06,,943,Yokohama FC 
"Jul 1, 2015",Free transfer,Netherlands,384,MVV ,119066,200 Th. €,Bryan Smeets,15/16,Netherlands,642,De Graafschap 
"Jul 1, 2009",-,Netherlands,15591,Maastricht U19 ,119066,-,Bryan Smeets,09/10,Netherlands,384,MVV 
"Jul 1, 2015",Free transfer,Germany,389,Hamburger SV II ,126770,100 Th. €,Dominik Masek,15/16,Netherlands,133,SC Cambuur 
"Jul 1, 2013",-,Germany,2509,Hamburg U19 ,126770,400 Th. €,Dominik Masek,13/14,Germany,389,Hamburger SV II 
"Jan 27, 2012",150 Th. €,Czech Republic,2598,1.FK Pribram ,126770,400 Th. €,Dominik Masek,11/12,Germany,2509,Hamburg U19 
"Jul 1, 2011",-,Czech Republic,32695,Pribram U17 ,126770,-,Dominik Masek,11/12,Czech Republic,2598,1.FK Pribram 
"Aug 31, 2015",Free transfer,Belgium,1184,KRC Genk ,129587,75 Th. €,Willem Ofori,15/16,Netherlands,20302,Roda JC U21 
"Jun 30, 2015",End of loan,Netherlands,384,MVV ,129587,75 Th. €,Willem Ofori,14/15,Belgium,1184,KRC Genk 
"Jul 1, 2014",Loan,Belgium,1184,KRC Genk ,129587,-,Willem Ofori,14/15,Netherlands,384,MVV 
"Jun 30, 2014",End of loan,Belgium,1910,Dessel Sport ,129587,-,Willem Ofori,13/14,Belgium,1184,KRC Genk 
"Jan 31, 2014",Loan,Belgium,46736,KRC Genk II ,129587,-,Willem Ofori,13/14,Belgium,1910,Dessel Sport 
"Dec 4, 2015",-,Netherlands,11368,AZ Alkmaar U21 ,144244,50 Th. €,Pantelis Hatzidiakos,15/16,Netherlands,1090,AZ Alkmaar 
"Jul 1, 2015",-,Netherlands,7460,AZ Alkmaar U19 ,144244,-,Pantelis Hatzidiakos,15/16,Netherlands,11368,AZ Alkmaar U21 
"Jul 1, 2014",-,Netherlands,51646,AZ U17 ,144244,-,Pantelis Hatzidiakos,14/15,Netherlands,7460,AZ Alkmaar U19 
"Jan 1, 2011",Free transfer,Greece,6626,PAO U20 ,144244,-,Pantelis Hatzidiakos,10/11,Netherlands,32793,AZ Youth 
"Jun 30, 2016",End of loan,Netherlands,133,SC Cambuur ,159894,300 Th. €,Kevin van Veen,15/16,England,2964,Scunthorpe Utd. 
"Feb 1, 2016",Loan,England,2964,Scunthorpe Utd. ,159894,300 Th. €,Kevin van Veen,15/16,Netherlands,133,SC Cambuur 
"Jan 30, 2015",300 Th. €,Netherlands,1228,FC Oss ,159894,250 Th. €,Kevin van Veen,14/15,England,2964,Scunthorpe Utd. 
"Jul 14, 2014",?,Netherlands,4793,JVC Cuijk ,159894,75 Th. €,Kevin van Veen,14/15,Netherlands,1228,FC Oss 
"Jul 1, 2013",Free transfer,Netherlands,21984,UDI ´19 ,159894,75 Th. €,Kevin van Veen,13/14,Netherlands,4793,JVC Cuijk 
"Jul 1, 2012",Free transfer,Netherlands,8619,Dijkse Boys ,159894,75 Th. €,Kevin van Veen,12/13,Netherlands,21984,UDI ´19 
"Jul 1, 2011",Free transfer,Netherlands,500,Helmond Sport ,159894,75 Th. €,Kevin van Veen,11/12,Netherlands,8619,Dijkse Boys 
"Jul 1, 2010",-,Netherlands,14944,Helmond U19 ,159894,-,Kevin van Veen,10/11,Netherlands,500,Helmond Sport 
"Jul 1, 2015",Free transfer,Poland,324,Pogon Szczecin ,161314,400 Th. €,Wojciech Golla,15/16,Netherlands,467,NEC Nijmegen 
"Jan 1, 2012",Free transfer,Poland,238,Lech Poznan ,161314,100 Th. €,Wojciech Golla,11/12,Poland,324,Pogon Szczecin 
"Jul 1, 2010",-,Poland,8468,Lech Poznan II ,161314,-,Wojciech Golla,10/11,Poland,238,Lech Poznan 
