date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2002",,Free transfer,Hungary,12647.0,Papai ELC ,42504,-,Péter Vörös,02/03,Hungary,21345.0,BKV Előre 
"Jul 1, 2001",,Free transfer,Hungary,634.0,MTK Hungária ,42504,-,Péter Vörös,01/02,Hungary,12647.0,Papai ELC 
"Jan 1, 2000",,Free transfer,Hungary,14517.0,SZEOL ,42504,-,Péter Vörös,99/00,Hungary,634.0,MTK Hungária 
"Jul 1, 1998",,Free transfer,Hungary,6049.0,Békéscsaba ,42504,-,Péter Vörös,98/99,Hungary,14517.0,SZEOL 
"Jul 1, 1997",,Free transfer,Hungary,15907.0,MTK U19 ,42504,-,Péter Vörös,97/98,Hungary,6049.0,Békéscsaba 
,,,,,,69129,,,,,,
"Jul 1, 2014",,?,Austria,20426.0,Melk ,72714,200 Th. €,Norbert Németh,14/15,Austria,10172.0,Saalfelden 
"Feb 26, 2014",,?,Slovakia,40683.0,Gabcikovo ,72714,200 Th. €,Norbert Németh,13/14,Austria,20426.0,Melk 
"Jul 1, 2013",,Free transfer,Hungary,27397.0,Egri FC ,72714,250 Th. €,Norbert Németh,13/14,Slovakia,40683.0,Gabcikovo 
"Jul 14, 2012",,Free transfer,Hungary,709.0,Budapest Honvéd ,72714,225 Th. €,Norbert Németh,12/13,Hungary,27397.0,Egri FC 
"Jul 1, 2011",,Free transfer,Hungary,5378.0,Vasas SC ,72714,200 Th. €,Norbert Németh,11/12,Hungary,709.0,Budapest Honvéd 
"Aug 1, 2010",,Free transfer,Russia,3691.0,Tom Tomsk ,72714,150 Th. €,Norbert Németh,10/11,Hungary,5378.0,Vasas SC 
"Mar 1, 2009",,200 Th. €,Hungary,5378.0,Vasas SC ,72714,425 Th. €,Norbert Németh,08/09,Russia,3691.0,Tom Tomsk 
"Jul 1, 2005",,?,Hungary,708.0,Újpest FC ,72714,-,Norbert Németh,05/06,Hungary,5378.0,Vasas SC 
"Jan 1, 2005",,?,Hungary,634.0,MTK Budapest ,72714,-,Norbert Németh,04/05,Hungary,708.0,Újpest FC 
"Jul 1, 2004",,?,Hungary,6055.0,ETO FC Győr  ,72714,-,Norbert Németh,04/05,Hungary,634.0,MTK Budapest 
"Jul 1, 2002",,?,Hungary,709.0,Honvéd FC ,72714,-,Norbert Németh,02/03,Hungary,6055.0,ETO FC Győr  
"Jun 1, 2002",,End of loan,Hungary,27400.0,Marcali VFC ,72714,-,Norbert Németh,01/02,Hungary,709.0,Honvéd FC 
"Jul 1, 2001",,Loan,Hungary,709.0,Honvéd FC ,72714,-,Norbert Németh,01/02,Hungary,27400.0,Marcali VFC 
"Jun 1, 2000",,End of loan,Hungary,28413.0,FC Szeged ,72714,-,Norbert Németh,99/00,Hungary,709.0,Honvéd FC 
"Jul 1, 1999",,-,Hungary,17118.0,Honved U19 ,72714,-,Norbert Németh,99/00,Hungary,709.0,Honvéd FC 
"Jul 1, 1999",,Loan,Hungary,709.0,Honvéd FC ,72714,-,Norbert Németh,99/00,Hungary,28413.0,FC Szeged 
"Jan 1, 2016",,?,Angola,35599.0,Bravos do Maqui ,81419,200 Th. €,Almiro Lobo,15/16,Angola,9535.0,AS Aviação 
"Jan 1, 2014",,?,Mozambique,24645.0,Muçulmana  ,81419,200 Th. €,Almiro Lobo,13/14,Angola,35599.0,Bravos do Maqui 
"Jul 1, 2011",,?,South Africa,13831.0,Platinum Stars ,81419,200 Th. €,Almiro Lobo,11/12,Mozambique,24645.0,Muçulmana  
"Jul 1, 2008",,?,South Africa,10680.0,Bidvest Wits FC ,81419,-,Almiro Lobo,08/09,South Africa,13831.0,Platinum Stars 
"Jan 1, 2007",,Free transfer,Hungary,4787.0,Dunaujvaros FC ,81419,-,Almiro Lobo,06/07,South Africa,10680.0,Bidvest Wits FC 
"Jul 1, 2006",,Free transfer,Hungary,709.0,Budapest Honvéd ,81419,-,Almiro Lobo,06/07,Hungary,4787.0,Dunaujvaros FC 
"Jan 1, 2005",,?,Mozambique,20405.0,Maxaquene ,81419,-,Almiro Lobo,04/05,Hungary,709.0,Budapest Honvéd 
"Jul 1, 2015",,?,Austria,33666.0,Ybbsitz ,172045,-,György Tóth,15/16,Austria,24538.0,Scheibbs 
"Jul 1, 2009",,?,Austria,24549.0,Bl. Elf Wels ,172045,-,György Tóth,09/10,Austria,33666.0,Ybbsitz 
"Jul 1, 2007",,Free transfer,Hungary,5399.0,Szolnok ,172045,-,György Tóth,07/08,Austria,24549.0,Bl. Elf Wels 
"Feb 1, 2007",,Free transfer,Hungary,6049.0,Békéscsaba ,172045,-,György Tóth,06/07,Hungary,5399.0,Szolnok 
"Jul 1, 2006",,Free transfer,Hungary,12423.0,Kecskeméti TE ,172045,-,György Tóth,06/07,Hungary,6049.0,Békéscsaba 
"Jul 1, 2005",,Free transfer,Hungary,30003.0,Mosonmagyaróvár ,172045,-,György Tóth,05/06,Hungary,12423.0,Kecskeméti TE 
"Mar 1, 2005",,Free transfer,Hungary,6049.0,Békéscsaba ,172045,-,György Tóth,04/05,Hungary,30003.0,Mosonmagyaróvár 
"Jul 1, 2013",,-,Hungary,27397.0,Egri FC ,72718,100 Th. €,Cedomir Pavicevic,13/14,,515.0,Unattached 
"Aug 1, 2011",,Free transfer,Hungary,5378.0,Vasas SC ,72718,100 Th. €,Cedomir Pavicevic,11/12,Hungary,27397.0,Egri FC 
"Jul 1, 2007",,?,Hungary,3233.0,Pécsi MFC ,72718,-,Cedomir Pavicevic,07/08,Hungary,5378.0,Vasas SC 
"Jul 1, 2003",,?,Serbia,15276.0,Spartak Sub. ,72718,-,Cedomir Pavicevic,03/04,Hungary,3233.0,Pécsi MFC 
"Feb 1, 2007",,Free transfer,Hungary,21960.0,DAC 1912 FC ,169391,-,Jerson,06/07,Brazil,4568.0,Nacional Atlético Clube (PR) 
"Jul 1, 2006",,Free transfer,Hungary,3395.0,FC Tatabánya ,169391,-,Jerson,06/07,Hungary,21960.0,DAC 1912 FC 
"Jul 1, 2005",,Free transfer,Brazil,26506.0,Beltrão-PR ,169391,-,Jerson,05/06,Hungary,3395.0,FC Tatabánya 
"Feb 1, 2005",,Free transfer,Hungary,5378.0,Vasas SC ,169391,-,Jerson,04/05,Brazil,26506.0,Beltrão-PR 
"Jul 1, 2004",,Free transfer,Brazil,3330.0,Joinville ,169391,-,Jerson,04/05,Hungary,5378.0,Vasas SC 
"Jan 1, 2004",,Free transfer,Brazil,2029.0,Ceará SC ,169391,-,Jerson,03/04,Brazil,22785.0,Rio Branco 
"Jul 1, 2003",,Free transfer,Brazil,22785.0,Rio Branco ,169391,-,Jerson,03/04,Brazil,3330.0,Joinville 
"Jan 1, 2003",,Free transfer,Brazil,29236.0,Grêmio de Esportes Maringá (PR) ,169391,-,Jerson,02/03,Brazil,2029.0,Ceará SC 
"Jan 1, 2002",,Free transfer,Paraguay,1214.0,Cerro Porteño ,169391,-,Jerson,01/02,Brazil,29236.0,Grêmio de Esportes Maringá (PR) 
"Jul 1, 2000",,Free transfer,Hungary,3552.0,BFC Siófok ,169391,-,Jerson,00/01,Paraguay,1214.0,Cerro Porteño 
"Jan 1, 2000",,Free transfer,Brazil,679.0,Atlético-PR ,169391,-,Jerson,99/00,Hungary,3552.0,BFC Siófok 
"Jan 1, 1997",,Free transfer,Brazil,7535.0,EC São José ,169391,-,Jerson,96/97,Brazil,679.0,Atlético-PR 
"Aug 28, 2015",,Free transfer,Italy,130.0,Parma ,15888,"1,50 Mill. €",Dániel Tőzsér,15/16,England,1039.0,QPR 
"Jun 30, 2015",,End of loan,England,1010.0,Watford ,15888,"1,50 Mill. €",Dániel Tőzsér,14/15,Italy,130.0,Parma 
"Jul 7, 2014",,Loan,Italy,130.0,Parma ,15888,"1,30 Mill. €",Dániel Tőzsér,14/15,England,1010.0,Watford 
"Jul 5, 2014",,?,Italy,252.0,Genoa ,15888,"1,30 Mill. €",Dániel Tőzsér,14/15,Italy,130.0,Parma 
"Jun 30, 2014",,End of loan,England,1010.0,Watford ,15888,"1,30 Mill. €",Dániel Tőzsér,13/14,Italy,252.0,Genoa 
"Jan 29, 2014",,Loan,Italy,252.0,Genoa ,15888,"1,30 Mill. €",Dániel Tőzsér,13/14,England,1010.0,Watford 
"Jul 1, 2012",,Free transfer,Belgium,1184.0,KRC Genk ,15888,"3,50 Mill. €",Dániel Tőzsér,12/13,Italy,252.0,Genoa 
"Jul 1, 2008",,"1,50 Mill. €",Greece,2441.0,AEK FC ,15888,750 Th. €,Dániel Tőzsér,08/09,Belgium,1184.0,KRC Genk 
"Jul 1, 2006",,Free transfer,Hungary,279.0,Ferencváros ,15888,500 Th. €,Dániel Tőzsér,06/07,Greece,2441.0,AEK FC 
"Jul 1, 2004",,Free transfer,Turkey,11502.0,Galatasaray II ,15888,-,Dániel Tőzsér,04/05,Hungary,279.0,Ferencváros 
"Jul 1, 2003",,Free transfer,Hungary,22255.0,Debrecen II ,15888,-,Dániel Tőzsér,03/04,Turkey,11502.0,Galatasaray II 
"Jul 1, 2015",,?,Austria,18254.0,Nickelsdorf ,69137,-,BalÃ¡zs GranÃ¡t,15/16,Austria,18543.0,Leithaprodersd. 
"Jan 1, 2015",,Free transfer,Austria,10324.0,Purbach ,69137,-,BalÃ¡zs GranÃ¡t,14/15,Austria,18254.0,Nickelsdorf 
"Jul 1, 2011",,Free transfer,Hungary,9241.0,DiÃ³sgyÃ¶r ,69137,100 Th. â‚¬,BalÃ¡zs GranÃ¡t,11/12,Austria,10324.0,Purbach 
