date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Aug 1, 2008",500 Th. €,Czech Republic,15763,B. Prag 05 U19 ,91423,-,Václav Kadlec,08/09,Czech Republic,197,Sparta Praha 
"Jun 30, 2015",End of loan,Germany,83,VfR Aalen ,92111,700 Th. €,Orhan Ademi,14/15,Germany,23,E. Braunschweig 
"Jan 15, 2015",Loan,Germany,23,E. Braunschweig ,92111,700 Th. €,Orhan Ademi,14/15,Germany,83,VfR Aalen 
"Jul 1, 2012",60 Th. €,Austria,3551,SCR Altach ,92111,200 Th. €,Orhan Ademi,12/13,Germany,23,E. Braunschweig 
"Jul 1, 2009",-,Austria,7780,SCR Altach II ,92111,-,Orhan Ademi,09/10,Austria,3551,SCR Altach 
"Jul 1, 2008",Free transfer,Switzerland,19563,Au-Berneck ,92111,-,Orhan Ademi,08/09,Austria,7780,SCR Altach II 
"Jan 7, 2016",-,Germany,515,Unattached ,93534,150 Th. €,Sebastian Gärtner,15/16,,85,Waldh. Mannheim 
"Jul 1, 2015",-,Germany,851,FSV Mainz 05 II ,93534,150 Th. €,Sebastian Gärtner,15/16,,515,Unattached 
"Jul 1, 2014",Free transfer,Germany,4,1.FC Nuremberg ,93534,150 Th. €,Sebastian Gärtner,14/15,Germany,851,FSV Mainz 05 II 
"Jul 1, 2013",-,Germany,473,Nürnberg II ,93534,150 Th. €,Sebastian Gärtner,13/14,Germany,4,1.FC Nuremberg 
"Jul 1, 2012",-,Germany,2613,Nürnberg U19 ,93534,75 Th. €,Sebastian Gärtner,12/13,Germany,473,Nürnberg II 
"Jul 1, 2010",-,Germany,21049,Nürnberg U17 ,93534,-,Sebastian Gärtner,10/11,Germany,2613,Nürnberg U19 
"Jul 1, 2008",-,Germany,20462,Nürnberg Jgd. ,93534,-,Sebastian Gärtner,08/09,Germany,21049,Nürnberg U17 
"Jul 1, 2014",Free transfer,Germany,24,E. Frankfurt ,93561,50 Th. €,Marco Aulbach,14/15,Germany,91,Preußen Münster 
"Jul 1, 2013",Free transfer,Germany,110,W. Burghausen ,93561,75 Th. €,Marco Aulbach,13/14,Germany,24,E. Frankfurt 
"Jul 1, 2012",Free transfer,Germany,2510,TSV 1860 U19 ,93561,50 Th. €,Marco Aulbach,12/13,Germany,110,W. Burghausen 
"Jul 1, 2010",-,Germany,21083,TSV 1860 U17 ,93561,50 Th. €,Marco Aulbach,10/11,Germany,2510,TSV 1860 U19 
"Feb 8, 2016",Free transfer,Germany,87,W. Bremen II ,93853,250 Th. €,Martin Kobylanski,15/16,Poland,4000,Lechia Gdansk 
"Jul 1, 2015",-,Germany,86,Werder Bremen ,93853,500 Th. €,Martin Kobylanski,15/16,Germany,87,W. Bremen II 
"Jun 30, 2015",End of loan,Germany,89,Union Berlin ,93853,600 Th. €,Martin Kobylanski,14/15,Germany,86,Werder Bremen 
"Aug 28, 2014",Loan fee:200 Th. €,Germany,86,Werder Bremen ,93853,600 Th. €,Martin Kobylanski,14/15,Germany,89,Union Berlin 
"Jan 7, 2014",-,Germany,87,W. Bremen II ,93853,150 Th. €,Martin Kobylanski,13/14,Germany,86,Werder Bremen 
"Aug 31, 2012",Free transfer,Germany,2492,E. Cottbus U19 ,93853,150 Th. €,Martin Kobylanski,12/13,Germany,87,W. Bremen II 
"Jul 1, 2010",-,Germany,21059,E. Cottbus U17 ,93853,-,Martin Kobylanski,10/11,Germany,2492,E. Cottbus U19 
"Jul 1, 2008",-,Germany,17958,E. Cottbus Jgd. ,93853,-,Martin Kobylanski,08/09,Germany,21059,E. Cottbus U17 
"Jul 1, 2000",Free transfer,Germany,17295,Hannover Yth. ,93853,-,Martin Kobylanski,00/01,Germany,17958,E. Cottbus Jgd. 
"Jul 1, 2015",Free transfer,Germany,45,Hertha BSC II ,93869,75 Th. €,Philip Sprint,15/16,Germany,8,Alem. Aachen 
"Jul 1, 2014",-,Germany,44,Hertha BSC ,93869,100 Th. €,Philip Sprint,14/15,Germany,45,Hertha BSC II 
"Jul 1, 2012",-,Germany,2827,Hertha BSC U19 ,93869,75 Th. €,Philip Sprint,12/13,Germany,44,Hertha BSC 
"Jul 1, 2010",-,Germany,21066,Hertha BSC U17 ,93869,-,Philip Sprint,10/11,Germany,2827,Hertha BSC U19 
"Jul 1, 2009",-,Germany,11844,Hertha BSC Yth. ,93869,-,Philip Sprint,09/10,Germany,21066,Hertha BSC U17 
"Aug 28, 2013",-,Germany,17,B. Dortmund II ,93922,200 Th. €,Erik Durm,13/14,Germany,16,Bor. Dortmund 
"Jul 1, 2012",Free transfer,Germany,851,FSV Mainz 05 II ,93922,200 Th. €,Erik Durm,12/13,Germany,17,B. Dortmund II 
"Jul 1, 2011",-,Germany,5369,Mainz 05 U19 ,93922,-,Erik Durm,11/12,Germany,851,FSV Mainz 05 II 
"Jul 1, 2010",Free transfer,Germany,2596,Saarbrücken U19 ,93922,-,Erik Durm,10/11,Germany,5369,Mainz 05 U19 
"Jul 1, 2009",-,Germany,21050,Saarbrücken U17 ,93922,-,Erik Durm,09/10,Germany,2596,Saarbrücken U19 
"Jul 1, 2008",Free transfer,Germany,42343,Rieschweil. U17 ,93922,-,Erik Durm,08/09,Germany,21050,Saarbrücken U17 
"Jul 1, 2007",-,Germany,42342,Rieschw. Jgd. ,93922,-,Erik Durm,07/08,Germany,42343,Rieschweil. U17 
"Jul 1, 2012",Free transfer,Germany,14559,1. Göppinger SV ,96374,-,Tim Schraml,12/13,Germany,245,SC Freiburg II 
"Jan 1, 2011",Free transfer,Germany,2517,Stuttgart U19 ,96374,-,Tim Schraml,10/11,Germany,14559,1. Göppinger SV 
"Jul 1, 2010",-,Germany,21084,Stuttgart U17 ,96374,-,Tim Schraml,10/11,Germany,2517,Stuttgart U19 
"Jul 1, 2008",-,Germany,19210,Stuttgart Jgd. ,96374,-,Tim Schraml,08/09,Germany,21084,Stuttgart U17 
"Jul 1, 2003",Free transfer,Germany,47190,Geislingen Jgd. ,96374,-,Tim Schraml,03/04,Germany,19210,Stuttgart Jgd. 
"Jul 1, 1999",Free transfer,Germany,47191,Donzdorf Jgd. ,96374,-,Tim Schraml,99/00,Germany,47190,Geislingen Jgd. 
"Jul 1, 2014",-,Germany,17,B. Dortmund II ,104220,100 Th. €,Hendrik Bonmann,14/15,Germany,16,Bor. Dortmund 
"Jul 1, 2013",Free transfer,Germany,56,RW Essen ,104220,100 Th. €,Hendrik Bonmann,13/14,Germany,17,B. Dortmund II 
"Dec 3, 2012",-,Germany,4269,RW Essen U19 ,104220,-,Hendrik Bonmann,12/13,Germany,56,RW Essen 
"Jul 1, 2011",-,Germany,21073,RW Essen U17 ,104220,-,Hendrik Bonmann,11/12,Germany,4269,RW Essen U19 
"Jul 1, 2009",Free transfer,Germany,11884,Schalke 04 Jgd. ,104220,-,Hendrik Bonmann,09/10,Germany,21073,RW Essen U17 
"Feb 2, 2015",-,Germany,515,Unattached ,104914,-,Almir Kasumovic,14/15,,831,A. Bielefeld II 
"Oct 5, 2014",-,Germany,5560,BSV SW Rehden ,104914,50 Th. €,Almir Kasumovic,14/15,,515,Unattached 
"Jul 1, 2014",Free transfer,Germany,42,Hannover 96 ,104914,100 Th. €,Almir Kasumovic,14/15,Germany,5560,BSV SW Rehden 
"Jul 1, 2013",-,Germany,2663,Hannover 96 U19 ,104914,-,Almir Kasumovic,13/14,Germany,42,Hannover 96 
"Jul 1, 2011",-,Germany,21064,Hannover 96 U17 ,104914,-,Almir Kasumovic,11/12,Germany,2663,Hannover 96 U19 
"Jul 1, 2009",-,Germany,17295,Hannover Yth. ,104914,-,Almir Kasumovic,09/10,Germany,21064,Hannover 96 U17 
"Jul 1, 2016",Free transfer,Germany,17,B. Dortmund II ,105577,150 Th. €,Tammo Harder,16/17,,75,Unknown 
"Jul 1, 2013",Free transfer,Germany,1463,Schalke 04 U19 ,105577,-,Tammo Harder,13/14,Germany,17,B. Dortmund II 
"Jul 1, 2011",-,Germany,21061,Schalke 04 U17 ,105577,-,Tammo Harder,11/12,Germany,1463,Schalke 04 U19 
"Jul 1, 2009",-,Germany,11884,Schalke 04 Jgd. ,105577,-,Tammo Harder,09/10,Germany,21061,Schalke 04 U17 
"Jul 1, 2006",Free transfer,Germany,11896,Dortmund Jgd. ,105577,-,Tammo Harder,06/07,Germany,11884,Schalke 04 Jgd. 
"Aug 6, 2015",Free transfer,Germany,41,Hamburger SV ,106181,"1,50 Mill. €",Jacques Zoua,15/16,France,3558,G. Ajaccio 
"Jun 30, 2015",End of loan,Turkey,6894,K. Erciyesspor ,106181,"1,50 Mill. €",Jacques Zoua,14/15,Germany,41,Hamburger SV 
"Aug 29, 2014",Loan,Germany,41,Hamburger SV ,106181,750 Th. €,Jacques Zoua,14/15,Turkey,6894,K. Erciyesspor 
"Jul 1, 2013",600 Th. €,Switzerland,26,FC Basel ,106181,"1,00 Mill. €",Jacques Zoua,13/14,Germany,41,Hamburger SV 
"Jul 1, 2009",?,Cameroon,4675,Cotonsport ,106181,-,Jacques Zoua,09/10,Switzerland,26,FC Basel 
"Jul 1, 2015",Free transfer,Germany,166,VfB Oldenburg ,107872,150 Th. €,Jonas Erwig-Drüppel,15/16,Germany,93,SC Verl 
"Feb 2, 2015",ablösefrei ,Germany,109,Jahn Regensburg ,107872,200 Th. €,Jonas Erwig-Drüppel,14/15,Germany,166,VfB Oldenburg 
"Jul 24, 2014",Free transfer,Germany,23,E. Braunschweig ,107872,200 Th. €,Jonas Erwig-Drüppel,14/15,Germany,109,Jahn Regensburg 
"Jul 1, 2012",Free transfer,Germany,34,Schalke 04 II ,107872,100 Th. €,Jonas Erwig-Drüppel,12/13,Germany,23,E. Braunschweig 
"Jul 1, 2010",Free transfer,Germany,9340,SpVgg Erkenschwick U19 ,107872,-,Jonas Erwig-Drüppel,10/11,Germany,34,Schalke 04 II 
"Jul 1, 2008",Free transfer,Germany,21085,VfL Bochum U17 ,107872,-,Jonas Erwig-Drüppel,08/09,Germany,9340,SpVgg Erkenschwick U19 
"Jul 1, 2006",-,Germany,11894,VfL Bochum Jgd. ,107872,-,Jonas Erwig-Drüppel,06/07,Germany,21085,VfL Bochum U17 
"Jan 11, 2016",-,Germany,515,Unattached ,109792,150 Th. €,Gianluca Korte,15/16,,85,Waldh. Mannheim 
"Jul 1, 2015",-,Germany,23,E. Braunschweig ,109792,150 Th. €,Gianluca Korte,15/16,,515,Unattached 
"Jun 30, 2015",End of loan,Germany,83,VfR Aalen ,109792,200 Th. €,Gianluca Korte,14/15,Germany,23,E. Braunschweig 
"Jan 15, 2015",Loan,Germany,23,E. Braunschweig ,109792,200 Th. €,Gianluca Korte,14/15,Germany,83,VfR Aalen 
"Jul 1, 2011",Free transfer,Germany,2594,Mechtersheim ,109792,-,Gianluca Korte,11/12,Germany,23,E. Braunschweig 
"Jul 1, 2009",Free transfer,Germany,22538,Schifferst. U19 ,109792,-,Gianluca Korte,09/10,Germany,2594,Mechtersheim 
"Jul 1, 2015",Free transfer,Germany,23,E. Braunschweig ,109793,600 Th. €,Raffael Korte,15/16,Germany,89,Union Berlin 
"Jun 30, 2014",End of loan,Germany,1,Saarbrücken ,109793,375 Th. €,Raffael Korte,13/14,Germany,23,E. Braunschweig 
"Jul 1, 2013",Loan,Germany,23,E. Braunschweig ,109793,400 Th. €,Raffael Korte,13/14,Germany,1,Saarbrücken 
"Jul 1, 2011",Free transfer,Germany,2594,Mechtersheim ,109793,-,Raffael Korte,11/12,Germany,23,E. Braunschweig 
"Jul 1, 2009",Free transfer,Germany,22538,Schifferst. U19 ,109793,-,Raffael Korte,09/10,Germany,2594,Mechtersheim 
"Jul 22, 2014",Free transfer,Germany,533,TSG Hoffenheim ,109855,100 Th. €,Tim Paterok,14/15,Germany,158,Wormatia Worms 
"Jul 1, 2013",-,Germany,983,Hoffenheim II ,109855,25 Th. €,Tim Paterok,13/14,Germany,533,TSG Hoffenheim 
"Jul 1, 2010",Free transfer,Germany,8312,Paderborn U19 ,109855,-,Tim Paterok,10/11,Germany,983,Hoffenheim II 
"Jan 5, 2015",100 Th. €,Germany,42,Hannover 96 ,110885,100 Th. €,Florian Ballas,14/15,Germany,293,FSV Frankfurt 
"Jun 30, 2014",End of loan,Germany,1,Saarbrücken ,110885,100 Th. €,Florian Ballas,13/14,Germany,42,Hannover 96 
"Jan 9, 2014",Loan,Germany,42,Hannover 96 ,110885,100 Th. €,Florian Ballas,13/14,Germany,1,Saarbrücken 
"Jul 1, 2013",Free transfer,Germany,473,Nürnberg II ,110885,25 Th. €,Florian Ballas,13/14,Germany,42,Hannover 96 
"Jul 1, 2011",Free transfer,Germany,2596,Saarbrücken U19 ,110885,-,Florian Ballas,11/12,Germany,473,Nürnberg II 
"Jul 1, 2010",-,Germany,21050,Saarbrücken U17 ,110885,-,Florian Ballas,10/11,Germany,2596,Saarbrücken U19 
"Jan 1, 2010",Free transfer,Germany,21049,Nürnberg U17 ,110885,-,Florian Ballas,09/10,Germany,21050,Saarbrücken U17 
"Jul 1, 2009",Free transfer,Germany,21050,Saarbrücken U17 ,110885,-,Florian Ballas,09/10,Germany,21049,Nürnberg U17 
"Jul 1, 2008",-,Germany,37556,Saarbrück. Jgd. ,110885,-,Florian Ballas,08/09,Germany,21050,Saarbrücken U17 
"Aug 4, 2015","3,80 Mill. €",Germany,48,Karlsruher SC ,111275,900 Th. €,Philipp Max,15/16,Germany,167,FC Augsburg 
"Jul 1, 2014",750 Th. €,Germany,34,Schalke 04 II ,111275,150 Th. €,Philipp Max,14/15,Germany,48,Karlsruher SC 
"Jul 1, 2012",-,Germany,1463,Schalke 04 U19 ,111275,-,Philipp Max,12/13,Germany,34,Schalke 04 II 
"Jul 1, 2010",Free transfer,Germany,21058,FC Bayern U17 ,111275,-,Philipp Max,10/11,Germany,1463,Schalke 04 U19 
"Jul 1, 2008",-,Germany,18936,FC Bayern Youth ,111275,-,Philipp Max,08/09,Germany,21058,FC Bayern U17 
"Jul 1, 2007",Free transfer,Germany,18929,TSV 1860 Jgd. ,111275,-,Philipp Max,07/08,Germany,18936,FC Bayern Youth 
"Aug 29, 2015","3,00 Mill. €",Germany,39,1.FSV Mainz 05 ,111900,"2,50 Mill. €",Joo-Ho Park,15/16,Germany,16,Bor. Dortmund 
"Jul 17, 2013","1,15 Mill. €",Switzerland,26,FC Basel ,111900,900 Th. €,Joo-Ho Park,13/14,Germany,39,1.FSV Mainz 05 
"Jul 1, 2011",?,Japan,937,Júbilo Iwata ,111900,750 Th. €,Joo-Ho Park,11/12,Switzerland,26,FC Basel 
"Jan 1, 2010",?,Japan,2241,Kashima Antlers ,111900,650 Th. €,Joo-Ho Park,09/10,Japan,937,Júbilo Iwata 
"Jan 1, 2009",?,Japan,21975,HollyHock ,111900,-,Joo-Ho Park,08/09,Japan,2241,Kashima Antlers 
"Jan 1, 2008",Free transfer,"Korea, South",24768,Soongsil Uni ,111900,-,Joo-Ho Park,07/08,Japan,21975,HollyHock 
"Jun 30, 2016",End of loan,Switzerland,938,FC Thun ,114940,600 Th. €,Marco Rojas,15/16,Germany,79,VfB Stuttgart 
"Jan 3, 2015",Loan,Germany,79,VfB Stuttgart ,114940,"1,00 Mill. €",Marco Rojas,14/15,Switzerland,938,FC Thun 
"Jan 2, 2015",End of loan,Germany,65,Greuther Fürth ,114940,"1,00 Mill. €",Marco Rojas,14/15,Germany,79,VfB Stuttgart 
"Aug 21, 2014",Loan,Germany,79,VfB Stuttgart ,114940,"1,00 Mill. €",Marco Rojas,14/15,Germany,65,Greuther Fürth 
"Jul 1, 2013",Free transfer,Australia,7006,Melbourne Victory ,114940,"1,00 Mill. €",Marco Rojas,13/14,Germany,79,VfB Stuttgart 
"Jul 1, 2011",Free transfer,Australia,8445,Wellington P. ,114940,150 Th. €,Marco Rojas,11/12,Australia,7006,Melbourne Victory 
"Jul 1, 2009",Free transfer,New Zealand,16020,Waikato FC ,114940,-,Marco Rojas,09/10,Australia,8445,Wellington P. 
"Jul 1, 2008",Free transfer,New Zealand,31806,Hamilton Wanderers ,114940,-,Marco Rojas,08/09,New Zealand,16020,Waikato FC 
"Jan 7, 2014",-,Germany,87,W. Bremen II ,117484,100 Th. €,Julian von Haacke,13/14,Germany,86,Werder Bremen 
"Jul 1, 2013",-,Germany,2491,W. Bremen U19 ,117484,-,Julian von Haacke,13/14,Germany,87,W. Bremen II 
"Jul 1, 2011",-,Germany,21079,W. Bremen U17 ,117484,-,Julian von Haacke,11/12,Germany,2491,W. Bremen U19 
"Jul 1, 2009",-,Germany,12012,W. Bremen Youth ,117484,-,Julian von Haacke,09/10,Germany,21079,W. Bremen U17 
"Jul 1, 2006",Free transfer,Germany,38930,Union 60 Jgd. ,117484,-,Julian von Haacke,06/07,Germany,12012,W. Bremen Youth 
"Jan 7, 2016","5,00 Mill. €",Germany,4,1.FC Nuremberg ,118397,"1,50 Mill. €",Alessandro Schöpf,15/16,Germany,33,FC Schalke 04 
"Jul 1, 2014",400 Th. €,Germany,27,Bayern Munich  ,118397,400 Th. €,Alessandro Schöpf,14/15,Germany,4,1.FC Nuremberg 
"Jan 1, 2014",-,Germany,28,FC Bayern II ,118397,200 Th. €,Alessandro Schöpf,13/14,Germany,27,Bayern Munich  
"Jul 1, 2012",-,Germany,1462,FC Bayern U19 ,118397,25 Th. €,Alessandro Schöpf,12/13,Germany,28,FC Bayern II 
"Jul 1, 2011",-,Germany,21058,FC Bayern U17 ,118397,-,Alessandro Schöpf,11/12,Germany,1462,FC Bayern U19 
"Jul 1, 2010",-,Germany,23112,FC Bayern U16 ,118397,-,Alessandro Schöpf,10/11,Germany,21058,FC Bayern U17 
"Jul 1, 2009",Free transfer,Austria,42833,AKA Tirol U15 ,118397,-,Alessandro Schöpf,09/10,Germany,23112,FC Bayern U16 
"Jul 1, 2007",Free transfer,Austria,48234,Längenfeld J. ,118397,-,Alessandro Schöpf,07/08,Austria,42833,AKA Tirol U15 
"Jun 30, 2016",End of loan,Germany,24,E. Frankfurt ,119031,"3,50 Mill. €",Kaan Ayhan,15/16,Germany,33,FC Schalke 04 
"Jan 3, 2016",Loan,Germany,33,FC Schalke 04 ,119031,"5,00 Mill. €",Kaan Ayhan,15/16,Germany,24,E. Frankfurt 
"Jul 1, 2013",-,Germany,1463,Schalke 04 U19 ,119031,-,Kaan Ayhan,13/14,Germany,33,FC Schalke 04 
"Jan 1, 2011",-,Germany,21061,Schalke 04 U17 ,119031,-,Kaan Ayhan,10/11,Germany,1463,Schalke 04 U19 
"Jul 1, 2009",-,Germany,11884,Schalke 04 Jgd. ,119031,-,Kaan Ayhan,09/10,Germany,21061,Schalke 04 U17 
"Jul 1, 2014",Free transfer,Germany,533,TSG Hoffenheim ,119557,100 Th. €,Kenan Karaman,14/15,Germany,42,Hannover 96 
"Jul 1, 2013",-,Germany,983,Hoffenheim II ,119557,25 Th. €,Kenan Karaman,13/14,Germany,533,TSG Hoffenheim 
"Jul 1, 2012",-,Germany,8925,Hoffenheim U19 ,119557,-,Kenan Karaman,12/13,Germany,983,Hoffenheim II 
"Jul 1, 2011",-,Germany,21082,Hoffenheim U17 ,119557,-,Kenan Karaman,11/12,Germany,8925,Hoffenheim U19 
"Jul 1, 2009",Free transfer,Germany,29815,S. Kickers Jgd. ,119557,-,Kenan Karaman,09/10,Germany,21082,Hoffenheim U17 
"Jul 1, 2015",250 Th. €,Germany,79,VfB Stuttgart ,124422,300 Th. €,Robin Yalcin,15/16,Turkey,126,Rizespor 
"Mar 21, 2014",-,Germany,102,Stuttgart II ,124422,400 Th. €,Robin Yalcin,13/14,Germany,79,VfB Stuttgart 
"Jul 1, 2013",-,Germany,2517,Stuttgart U19 ,124422,300 Th. €,Robin Yalcin,13/14,Germany,102,Stuttgart II 
"Jul 1, 2011",-,Germany,21084,Stuttgart U17 ,124422,-,Robin Yalcin,11/12,Germany,2517,Stuttgart U19 
"Jul 1, 2009",Free transfer,Germany,29814,Deggendorf Jgd. ,124422,-,Robin Yalcin,09/10,Germany,21084,Stuttgart U17 
"Jul 30, 2014",Free transfer,Germany,473,Nürnberg II ,124441,50 Th. €,Sinan Tekerci,14/15,Germany,129,Dynamo Dresden 
"Jul 1, 2012",-,Germany,2613,Nürnberg U19 ,124441,-,Sinan Tekerci,12/13,Germany,473,Nürnberg II 
"Jan 1, 2011",Free transfer,Germany,6760,St. Kickers U19 ,124441,-,Sinan Tekerci,10/11,Germany,2613,Nürnberg U19 
"Jul 1, 2010",Free transfer,Germany,24231,Ergenzingen U17 ,124441,-,Sinan Tekerci,10/11,Germany,6760,St. Kickers U19 
"Jul 1, 2008",Free transfer,Germany,22617,Balingen Jgd. ,124441,-,Sinan Tekerci,08/09,Germany,24231,Ergenzingen U17 
"Jul 1, 2015",-,Germany,245,SC Freiburg II ,124456,100 Th. €,Konstantin Fuhry,15/16,Germany,60,SC Freiburg 
"Aug 14, 2014",Free transfer,Germany,42,Hannover 96 ,124456,100 Th. €,Konstantin Fuhry,14/15,Germany,245,SC Freiburg II 
"Jul 1, 2013",Free transfer,Germany,2517,Stuttgart U19 ,124456,-,Konstantin Fuhry,13/14,Germany,42,Hannover 96 
"Jul 1, 2012",Free transfer,Germany,4042,SC Freiburg U19 ,124456,-,Konstantin Fuhry,12/13,Germany,2517,Stuttgart U19 
"Jul 1, 2011",-,Germany,21075,SC Freiburg U17 ,124456,-,Konstantin Fuhry,11/12,Germany,4042,SC Freiburg U19 
"Jul 1, 2009",-,Germany,18042,Freiburg Jgd. ,124456,-,Konstantin Fuhry,09/10,Germany,21075,SC Freiburg U17 
"Jul 1, 2015",-,Germany,16,Bor. Dortmund ,125103,700 Th. €,Marvin Ducksch,15/16,Germany,17,B. Dortmund II 
"Jun 30, 2015",End of loan,Germany,127,SC Paderborn ,125103,"1,00 Mill. €",Marvin Ducksch,14/15,Germany,16,Bor. Dortmund 
"Jul 1, 2014",Loan fee:100 Th. €,Germany,16,Bor. Dortmund ,125103,"1,00 Mill. €",Marvin Ducksch,14/15,Germany,127,SC Paderborn 
"Jul 1, 2013",-,Germany,17,B. Dortmund II ,125103,600 Th. €,Marvin Ducksch,13/14,Germany,16,Bor. Dortmund 
"Jan 1, 2012",-,Germany,1464,B. Dortmund U19 ,125103,-,Marvin Ducksch,11/12,Germany,17,B. Dortmund II 
"Jul 1, 2011",-,Germany,21055,B. Dortmund U17 ,125103,-,Marvin Ducksch,11/12,Germany,1464,B. Dortmund U19 
"Jul 1, 2009",-,Germany,11896,Dortmund Jgd. ,125103,-,Marvin Ducksch,09/10,Germany,21055,B. Dortmund U17 
"Jun 30, 2016",End of loan,Germany,38,F. Düsseldorf ,125858,"1,30 Mill. €",Kerem Demirbay,15/16,Germany,41,Hamburger SV 
"Aug 25, 2015",Loan,Germany,41,Hamburger SV ,125858,"1,30 Mill. €",Kerem Demirbay,15/16,Germany,38,F. Düsseldorf 
"Jun 30, 2015",End of loan,Germany,2,1.FC K'lautern ,125858,"1,00 Mill. €",Kerem Demirbay,14/15,Germany,41,Hamburger SV 
"Sep 1, 2014",Loan,Germany,41,Hamburger SV ,125858,350 Th. €,Kerem Demirbay,14/15,Germany,2,1.FC K'lautern 
"Jul 1, 2013",Free transfer,Germany,17,B. Dortmund II ,125858,350 Th. €,Kerem Demirbay,13/14,Germany,41,Hamburger SV 
"Jul 1, 2012",-,Germany,1464,B. Dortmund U19 ,125858,-,Kerem Demirbay,12/13,Germany,17,B. Dortmund II 
"Jul 1, 2011",Free transfer,Germany,9604,Wattenschd. U19 ,125858,-,Kerem Demirbay,11/12,Germany,1464,B. Dortmund U19 
"Jul 1, 2010",-,Germany,21416,Wattenschd. U17 ,125858,-,Kerem Demirbay,10/11,Germany,9604,Wattenschd. U19 
"Jul 1, 2008",Free transfer,Germany,11896,Dortmund Jgd. ,125858,-,Kerem Demirbay,08/09,Germany,21416,Wattenschd. U17 
"Jul 1, 2007",Free transfer,Germany,11884,Schalke 04 Jgd. ,125858,-,Kerem Demirbay,07/08,Germany,11896,Dortmund Jgd. 
"Jul 4, 2014","14,50 Mill. €",Germany,41,Hamburger SV ,126414,"7,00 Mill. €",Hakan Calhanoglu,14/15,Germany,15,Bay. Leverkusen 
"Jun 30, 2013",End of loan,Germany,48,Karlsruher SC ,126414,"3,00 Mill. €",Hakan Calhanoglu,12/13,Germany,41,Hamburger SV 
"Aug 15, 2012",Loan,Germany,41,Hamburger SV ,126414,"1,00 Mill. €",Hakan Calhanoglu,12/13,Germany,48,Karlsruher SC 
"Aug 14, 2012","2,50 Mill. €",Germany,48,Karlsruher SC ,126414,"1,00 Mill. €",Hakan Calhanoglu,12/13,Germany,41,Hamburger SV 
"Jan 1, 2012",-,Germany,5370,Karlsruhe U19 ,126414,-,Hakan Calhanoglu,11/12,Germany,48,Karlsruher SC 
"Jul 1, 2011",-,Germany,21068,Karlsruhe U17 ,126414,-,Hakan Calhanoglu,11/12,Germany,5370,Karlsruhe U19 
"Jul 1, 2009",Free transfer,Germany,25336,Mannheim Jgd. ,126414,-,Hakan Calhanoglu,09/10,Germany,21068,Karlsruhe U17 
"Jul 1, 2001",Free transfer,Germany,53604,PSV Mannh. Jgd. ,126414,-,Hakan Calhanoglu,01/02,Germany,25336,Mannheim Jgd. 
"Sep 1, 2013",?,"Korea, South",19684,Jeju United ,126638,850 Th. €,Jeong-Ho Hong,13/14,Germany,167,FC Augsburg 
"Jan 1, 2010",Free transfer,"Korea, South",24067,Uni-Mannschaft ,126638,-,Jeong-Ho Hong,09/10,"Korea, South",19684,Jeju United 
"Aug 5, 2015",Free transfer,Germany,245,SC Freiburg II ,127242,200 Th. €,Denis Perger,15/16,Slovenia,3812,Drava Ptuj 
"Jul 1, 2014",-,Germany,60,SC Freiburg ,127242,200 Th. €,Denis Perger,14/15,Germany,245,SC Freiburg II 
"Jun 30, 2014",End of loan,Germany,108,Wehen Wiesbaden ,127242,200 Th. €,Denis Perger,13/14,Germany,60,SC Freiburg 
"Jul 11, 2013",Loan,Germany,60,SC Freiburg ,127242,200 Th. €,Denis Perger,13/14,Germany,108,Wehen Wiesbaden 
"Jul 10, 2013",30 Th. €,Slovenia,433,FC Koper ,127242,200 Th. €,Denis Perger,13/14,Germany,60,SC Freiburg 
"Jul 1, 2011",Free transfer,Slovenia,3812,Drava Ptuj ,127242,100 Th. €,Denis Perger,11/12,Slovenia,433,FC Koper 
"Jun 30, 2010",End of loan,Italy,25804,Parma Youth ,127242,50 Th. €,Denis Perger,09/10,Slovenia,3812,Drava Ptuj 
"Jan 1, 2010",Loan,Slovenia,3812,Drava Ptuj ,127242,50 Th. €,Denis Perger,09/10,Italy,25804,Parma Youth 
"Sep 1, 2009",-,Slovenia,19399,Drava Ptuj U19 ,127242,-,Denis Perger,09/10,Slovenia,3812,Drava Ptuj 
"Jul 1, 2013",-,Germany,983,Hoffenheim II ,129674,100 Th. â‚¬,Jeremy Toljan,13/14,Germany,533,TSG Hoffenheim 
"Jul 1, 2012",-,Germany,8925,Hoffenheim U19 ,129674,-,Jeremy Toljan,12/13,Germany,983,Hoffenheim II 
"Jul 1, 2011",500 Th. â‚¬,Germany,21084,Stuttgart U17 ,129674,-,Jeremy Toljan,11/12,Germany,8925,Hoffenheim U19 
"Jul 1, 2009",Free transfer,Germany,29815,S. Kickers Jgd. ,129674,-,Jeremy Toljan,09/10,Germany,21084,Stuttgart U17 
"Jul 1, 2008",Free transfer,Germany,47088,Steinhald. Jgd. ,129674,-,Jeremy Toljan,08/09,Germany,29815,S. Kickers Jgd. 
"Jul 1, 2005",Free transfer,Germany,47090,Sommerrain Jgd. ,129674,-,Jeremy Toljan,05/06,Germany,47088,Steinhald. Jgd. 
