14398,Toni Lopes
14399,Sandro Gaúcho
14513,Mário Sérgio
14514,Miguel Garcia
15026,Léo Lima
15037,Souza
15568,Bruno Gama
15783,Carlos Alberto
15978,Tinga
16118,Paito
16772,José Nando
16773,Jorginho
16775,Rêgo
16791,Manuel Fernandes
16834,Jorge Brítez
16914,Vincent Dyduch
17019,Bruno Mestre
17020,Luís Vouzela
17142,Hélio Pinto
17291,Fredy
17292,Joeano
17329,Hugo Henrique
17333,Renato
17374,Maurício
17375,Kiril Nikolov
17440,Rodrigão
17556,Bruno Mendes
20705,Fábio Felicio
22717,Nuno Luís
22742,Otacílio
24141,Malá
24702,Paulo Rangel
24769,Roberto
24832,João Paiva
25101,Rúben Amorim
25106,Evaldo
25134,Mauro Bastos
25171,Miguel Soares
25212,Beré
25213,Pinho
25223,Filipe Falardo
25516,Wesnalton
26539,Vinicius
26540,Cláudio
29366,Edinho
34206,Zuela
34597,Ronald García
35246,Pedro Ribeiro
36210,Miguel Oliveira
37576,Maurito
37954,Hugo Monteiro
45364,Márcio Santos
48209,Diego Clementino
48219,Ricardinho
48902,Bruno Simão
50990,Flávio Dias
56798,Pedro Pereira
63362,Ibraima Baldé
71150,José Puntas
94506,Ricardo Pérez
101191,Fernando Gaúcho
101348,Fábio Vidal
108834,Bertinho
129666,Fabricio Ceará
131782,Vítor Borges
136504,Whelliton
144727,Bernardo
144737,Carlos Pérez †
169005,Alexandre Fávaro
